"time","state.hour","state.value"
"2022-01-27T15:54:50.085+03:00",,"0"
"2022-01-27T17:03:03.407+03:00",,"1"
"2022-01-27T17:03:06.226+03:00",,"0"
"2022-01-27T17:54:52.554+03:00",,"0"
"2022-01-27T18:40:36.809+03:00",,"1"
"2022-01-27T18:40:54.809+03:00",,"0"
"2022-01-27T18:54:53.875+03:00",,"0"
"2022-01-27T19:03:48.568+03:00",,"1"
"2022-01-27T19:03:56.749+03:00",,"0"
"2022-01-27T19:07:00.569+03:00",,"1"
"2022-01-27T19:08:35.385+03:00",,"0"
"2022-01-27T19:12:55.441+03:00",,"1"
"2022-01-27T19:13:06.794+03:00",,"0"
"2022-01-27T19:14:57.715+03:00",,"1"
"2022-01-27T19:15:04.580+03:00",,"0"
"2022-01-27T19:54:56.282+03:00",,"0"
"2022-01-27T20:06:17.712+03:00",,"1"
"2022-01-27T20:06:54.014+03:00",,"0"
"2022-01-27T20:21:25.418+03:00",,"1"
"2022-01-27T20:23:11.886+03:00",,"0"
"2022-01-27T20:26:22.700+03:00",,"1"
"2022-01-27T20:26:53.172+03:00",,"0"
"2022-01-27T20:44:07.693+03:00",,"1"
"2022-01-27T20:44:11.715+03:00",,"0"
"2022-01-27T20:44:29.235+03:00",,"1"
"2022-01-27T20:45:52.148+03:00",,"1"
"2022-01-27T20:46:07.558+03:00",,"0"
"2022-01-27T20:48:13.328+03:00",,"1"
"2022-01-27T20:51:39.055+03:00",,"0"
"2022-01-27T20:54:57.625+03:00",,"0"
"2022-01-27T21:00:14.255+03:00",,"1"
"2022-01-27T21:00:15.084+03:00",,"0"
"2022-01-27T21:06:59.148+03:00",,"1"
"2022-01-27T21:07:05.476+03:00",,"0"
"2022-01-27T21:20:55.141+03:00",,"1"
"2022-01-27T21:20:57.604+03:00",,"0"
"2022-01-27T21:22:54.022+03:00",,"1"
"2022-01-27T21:22:58.718+03:00",,"0"
"2022-01-27T21:54:59.440+03:00",,"0"
"2022-01-27T22:30:28.711+03:00",,"1"
"2022-01-27T22:33:41.322+03:00",,"0"
"2022-01-27T22:34:14.107+03:00",,"0"
"2022-01-27T22:35:21.844+03:00",,"1"
"2022-01-27T22:35:30.681+03:00",,"0"
"2022-01-27T22:53:17.762+03:00",,"1"
"2022-01-27T22:54:24.426+03:00",,"0"
"2022-01-27T22:54:58.839+03:00",,"0"
"2022-01-27T23:55:02.501+03:00",,"0"
"2022-01-28T00:55:03.695+03:00",,"0"
"2022-01-28T01:55:05.605+03:00",,"0"
"2022-01-28T02:55:07.122+03:00",,"0"
"2022-01-28T03:55:07.801+03:00",,"0"
"2022-01-28T04:55:09.472+03:00",,"0"
"2022-01-28T05:55:11.200+03:00",,"0"
"2022-01-28T06:55:11.917+03:00",,"0"
"2022-01-28T07:55:13.618+03:00",,"0"
"2022-01-28T08:10:38.313+03:00",,"1"
"2022-01-28T08:11:13.212+03:00",,"0"
"2022-01-28T08:12:48.582+03:00",,"1"
"2022-01-28T08:12:56.614+03:00",,"0"
"2022-01-28T08:22:03.821+03:00",,"1"
"2022-01-28T08:22:07.261+03:00",,"0"
"2022-01-28T08:22:30.770+03:00",,"1"
"2022-01-28T08:22:38.514+03:00",,"0"
"2022-01-28T08:23:48.645+03:00",,"1"
"2022-01-28T08:24:00.077+03:00",,"0"
"2022-01-28T08:55:14.275+03:00",,"0"
"2022-01-28T11:55:18.778+03:00",,"0"
"2022-01-28T12:55:19.915+03:00",,"0"
"2022-01-28T13:11:18.817+03:00",,"0"
"2022-01-28T13:27:57.378+03:00",,"1"
"2022-01-28T13:28:11.935+03:00",,"0"
"2022-01-28T13:32:05.954+03:00",,"1"
"2022-01-28T13:33:46.253+03:00",,"0"
"2022-01-28T13:37:35.848+03:00",,"1"
"2022-01-28T13:38:27.108+03:00",,"0"
"2022-01-28T13:48:29.946+03:00",,"1"
"2022-01-28T13:48:34.869+03:00",,"0"
"2022-01-28T13:55:22.498+03:00",,"0"
"2022-01-28T14:09:13.340+03:00",,"0"
"2022-02-03T12:16:11.944+03:00",,"0"
"2022-02-03T12:59:00.721+03:00",,"0"
"2022-02-03T13:59:02.069+03:00",,"0"
"2022-02-03T14:59:05.852+03:00",,"0"
"2022-02-03T16:59:06.846+03:00",,"0"
"2022-02-03T17:12:50.985+03:00",,"1"
"2022-02-03T17:13:03.080+03:00",,"0"
"2022-02-03T17:14:20.469+03:00",,"1"
"2022-02-03T17:14:41.554+03:00",,"0"
"2022-02-03T17:16:02.789+03:00",,"1"
"2022-02-03T17:16:11.334+03:00",,"0"
"2022-02-03T17:18:15.966+03:00",,"1"
"2022-02-03T17:18:22.691+03:00",,"0"
"2022-02-03T17:54:45.044+03:00",,"1"
"2022-02-03T17:55:10.738+03:00",,"0"
"2022-02-03T17:55:56.801+03:00",,"1"
"2022-02-03T17:56:03.408+03:00",,"0"
"2022-02-03T17:59:08.283+03:00",,"0"
"2022-02-03T17:59:39.636+03:00",,"1"
"2022-02-03T17:59:46.895+03:00",,"0"
"2022-02-03T18:04:41.822+03:00",,"1"
"2022-02-03T18:06:23.956+03:00",,"0"
"2022-02-03T18:59:09.676+03:00",,"0"
"2022-02-03T19:50:01.328+03:00",,"1"
"2022-02-03T19:50:07.172+03:00",,"0"
"2022-02-03T19:50:08.289+03:00",,"1"
"2022-02-03T19:51:34.859+03:00",,"0"
"2022-02-03T19:53:51.482+03:00",,"1"
"2022-02-03T19:54:01.629+03:00",,"0"
"2022-02-03T19:59:11.032+03:00",,"0"
"2022-02-03T20:33:57.443+03:00",,"1"
"2022-02-03T20:34:01.131+03:00",,"0"
"2022-02-03T20:52:21.340+03:00",,"1"
"2022-02-03T20:52:57.230+03:00",,"0"
"2022-02-03T20:59:12.908+03:00",,"0"
"2022-02-03T21:08:21.532+03:00",,"1"
"2022-02-03T21:18:02.102+03:00",,"0"
"2022-02-03T21:53:34.923+03:00",,"1"
"2022-02-03T21:53:59.658+03:00",,"0"
"2022-02-03T21:54:00.191+03:00",,"1"
"2022-02-03T21:54:02.854+03:00",,"0"
"2022-02-03T21:59:14.224+03:00",,"0"
"2022-02-03T22:59:16.500+03:00",,"0"
"2022-02-03T23:00:09.453+03:00",,"1"
"2022-02-03T23:09:59.707+03:00",,"1"
"2022-02-03T23:10:01.051+03:00",,"0"
"2022-02-03T23:59:18.212+03:00",,"0"
"2022-02-04T00:59:19.573+03:00",,"0"
"2022-02-04T01:59:20.335+03:00",,"0"
"2022-02-04T02:01:12.767+03:00",,"0"
"2022-02-04T02:59:22.417+03:00",,"0"
"2022-02-04T03:59:23.914+03:00",,"0"
"2022-02-04T04:59:25.661+03:00",,"0"
"2022-02-04T05:59:26.347+03:00",,"0"
"2022-02-04T06:59:27.596+03:00",,"0"
"2022-02-04T07:59:29.797+03:00",,"0"
"2022-02-04T08:11:46.226+03:00",,"1"
"2022-02-04T08:12:30.253+03:00",,"0"
"2022-02-04T08:30:29.860+03:00",,"1"
"2022-02-04T08:30:33.639+03:00",,"0"
"2022-02-04T08:43:07.964+03:00",,"1"
"2022-02-04T08:43:08.588+03:00",,"0"
"2022-02-04T08:59:30.482+03:00",,"0"
"2022-02-04T09:59:32.526+03:00",,"0"
"2022-02-04T11:59:40.246+03:00",,"0"
"2022-02-04T12:59:35.844+03:00",,"0"
"2022-02-04T13:35:50.940+03:00",,"1"
"2022-02-04T13:37:15.319+03:00",,"0"
"2022-02-04T13:49:40.540+03:00",,"1"
"2022-02-04T13:50:27.849+03:00",,"0"
"2022-02-04T13:59:37.458+03:00",,"0"
"2022-02-04T14:59:38.901+03:00",,"0"
"2022-02-04T15:40:31.567+03:00",,"1"
"2022-02-04T15:40:34.988+03:00",,"0"
"2022-02-04T15:59:40.995+03:00",,"0"
"2022-02-04T16:00:08.013+03:00",,"1"
"2022-02-04T16:00:16.032+03:00",,"0"
"2022-02-04T16:59:42.679+03:00",,"0"
"2022-02-04T17:10:01.469+03:00",,"1"
"2022-02-04T17:20:22.070+03:00",,"0"
"2022-02-04T17:20:54.258+03:00",,"1"
"2022-02-04T17:21:11.297+03:00",,"0"
"2022-02-04T17:31:15.826+03:00",,"1"
"2022-02-04T17:31:27.362+03:00",,"0"
"2022-02-04T17:33:54.414+03:00",,"1"
"2022-02-04T17:34:00.742+03:00",,"0"
"2022-02-04T17:59:43.113+03:00",,"0"
"2022-02-04T18:15:28.456+03:00",,"1"
"2022-02-04T18:18:21.918+03:00",,"0"
"2022-02-04T18:59:44.559+03:00",,"0"
"2022-02-04T19:59:46.669+03:00",,"0"
"2022-02-04T20:15:46.400+03:00",,"1"
"2022-02-04T20:15:58.607+03:00",,"0"
"2022-02-04T20:27:57.868+03:00",,"1"
"2022-02-04T20:28:01.736+03:00",,"0"
"2022-02-04T20:59:47.746+03:00",,"0"
"2022-02-04T21:56:39.701+03:00",,"1"
"2022-02-04T21:56:43.080+03:00",,"0"
"2022-02-04T21:59:33.585+03:00",,"1"
"2022-02-04T21:59:47.111+03:00",,"1"
"2022-02-04T22:01:10.796+03:00",,"0"
"2022-02-04T22:59:51.221+03:00",,"0"
"2022-02-04T23:59:52.560+03:00",,"0"
"2022-02-05T00:59:53.440+03:00",,"0"
"2022-02-05T01:59:56.186+03:00",,"0"
"2022-02-05T02:59:57.568+03:00",,"0"
"2022-02-05T03:59:59.211+03:00",,"0"
"2022-02-05T06:00:00.827+03:00",,"0"
"2022-02-05T07:00:02.686+03:00",,"0"
"2022-02-05T08:00:03.839+03:00",,"0"
"2022-02-05T08:39:42.507+03:00",,"1"
"2022-02-05T08:39:45.355+03:00",,"0"
"2022-02-05T08:45:34.934+03:00",,"1"
"2022-02-05T08:46:53.541+03:00",,"0"
"2022-02-05T08:48:20.757+03:00",,"1"
"2022-02-05T08:48:24.163+03:00",,"0"
"2022-02-05T09:00:04.466+03:00",,"0"
"2022-02-05T12:00:10.185+03:00",,"0"
"2022-02-05T13:00:10.772+03:00",,"0"
"2022-02-05T14:00:11.676+03:00",,"0"
"2022-02-05T15:00:13.355+03:00",,"0"
"2022-02-05T15:43:30.320+03:00",,"1"
"2022-02-05T16:00:14.479+03:00",,"0"
"2022-02-05T17:00:18.290+03:00",,"0"
"2022-02-05T17:05:59.339+03:00",,"0"
"2022-02-05T18:00:18.579+03:00",,"0"
"2022-02-05T18:53:59.033+03:00",,"1"
"2022-02-05T18:54:33.876+03:00",,"0"
"2022-02-05T18:56:32.744+03:00",,"1"
"2022-02-05T18:56:38.462+03:00",,"0"
"2022-02-05T18:56:47.197+03:00",,"1"
"2022-02-05T18:56:54.102+03:00",,"0"
"2022-02-05T19:00:19.961+03:00",,"0"
"2022-02-05T19:12:19.015+03:00",,"1"
"2022-02-05T19:16:10.491+03:00",,"0"
"2022-02-05T19:51:20.949+03:00",,"1"
"2022-02-05T19:51:25.905+03:00",,"0"
"2022-02-05T19:52:59.628+03:00",,"1"
"2022-02-05T19:54:05.336+03:00",,"0"
"2022-02-05T20:00:21.118+03:00",,"0"
"2022-02-05T20:47:22.158+03:00",,"1"
"2022-02-05T20:49:16.439+03:00",,"0"
"2022-02-05T21:00:22.140+03:00",,"0"
"2022-02-05T21:50:13.842+03:00",,"1"
"2022-02-05T21:50:21.548+03:00",,"0"
"2022-02-05T21:51:05.554+03:00",,"1"
"2022-02-05T21:51:11.078+03:00",,"0"
"2022-02-05T21:52:13.344+03:00",,"1"
"2022-02-05T21:52:20.615+03:00",,"0"
"2022-02-05T21:53:29.879+03:00",,"1"
"2022-02-05T21:53:40.041+03:00",,"0"
"2022-02-05T22:09:46.803+03:00",,"1"
"2022-02-05T22:09:52.720+03:00",,"0"
"2022-02-05T23:00:28.237+03:00",,"0"
"2022-02-06T00:00:27.014+03:00",,"0"
"2022-02-06T02:00:30.270+03:00",,"0"
"2022-02-06T03:00:31.886+03:00",,"0"
"2022-02-06T05:00:34.770+03:00",,"0"
"2022-02-06T06:00:35.756+03:00",,"0"
"2022-02-06T07:00:36.944+03:00",,"0"
"2022-02-06T08:00:38.833+03:00",,"0"
"2022-02-06T09:00:39.906+03:00",,"0"
"2022-02-06T09:46:26.895+03:00",,"1"
"2022-02-06T09:46:35.737+03:00",,"0"
"2022-02-06T10:00:41.540+03:00",,"0"
"2022-02-06T10:34:45.185+03:00",,"1"
"2022-02-06T10:34:48.879+03:00",,"0"
"2022-02-06T11:00:42.675+03:00",,"0"
"2022-02-06T11:57:11.514+03:00",,"1"
"2022-02-06T11:57:17.539+03:00",,"0"
"2022-02-06T12:00:44.878+03:00",,"0"
"2022-02-06T12:11:01.362+03:00",,"1"
"2022-02-06T12:11:05.992+03:00",,"0"
"2022-02-06T13:00:46.546+03:00",,"0"
"2022-02-06T13:24:45.954+03:00",,"1"
"2022-02-06T13:24:52.760+03:00",,"0"
"2022-02-06T13:53:28.046+03:00",,"1"
"2022-02-06T14:00:48.107+03:00",,"0"
"2022-02-06T14:13:39.582+03:00",,"1"
"2022-02-06T14:13:59.872+03:00",,"0"
"2022-02-06T15:00:49.867+03:00",,"0"
"2022-02-06T15:31:40.537+03:00",,"1"
"2022-02-06T15:31:43.106+03:00",,"0"
"2022-02-06T16:00:51.615+03:00",,"0"
"2022-02-06T16:04:00.423+03:00",,"0"
"2022-02-06T16:32:39.054+03:00",,"1"
"2022-02-06T16:32:46.037+03:00",,"0"
"2022-02-06T16:53:00.779+03:00",,"1"
"2022-02-06T16:53:07.475+03:00",,"0"
"2022-02-06T16:56:53.936+03:00",,"1"
"2022-02-06T16:57:09.220+03:00",,"0"
"2022-02-06T17:00:53.094+03:00",,"0"
"2022-02-06T17:33:30.702+03:00",,"1"
"2022-02-06T17:34:03.640+03:00",,"0"
"2022-02-06T18:00:54.698+03:00",,"0"
"2022-02-06T18:16:50.330+03:00",,"1"
"2022-02-06T18:16:52.991+03:00",,"0"
"2022-02-06T18:24:07.938+03:00",,"1"
"2022-02-06T18:24:10.973+03:00",,"0"
"2022-02-06T18:47:01.539+03:00",,"1"
"2022-02-06T18:49:09.823+03:00",,"0"
"2022-02-06T19:00:56.039+03:00",,"0"
"2022-02-06T19:14:49.043+03:00",,"1"
"2022-02-06T19:17:58.388+03:00",,"0"
"2022-02-06T19:49:45.419+03:00",,"1"
"2022-02-06T20:00:57.600+03:00",,"1"
"2022-02-06T20:01:46.010+03:00",,"0"
"2022-02-06T20:34:12.261+03:00",,"1"
"2022-02-06T20:34:18.577+03:00",,"0"
"2022-02-06T20:56:31.704+03:00",,"1"
"2022-02-06T20:57:45.858+03:00",,"0"
"2022-02-06T21:00:59.445+03:00",,"0"
"2022-02-06T22:01:01.411+03:00",,"0"
"2022-02-06T22:32:57.615+03:00",,"1"
"2022-02-06T22:33:02.664+03:00",,"0"
"2022-02-06T23:01:02.226+03:00",,"0"
"2022-02-06T23:48:46.842+03:00",,"1"
"2022-02-06T23:49:17.128+03:00",,"0"
"2022-02-07T00:01:04.381+03:00",,"0"
"2022-02-07T00:16:29.784+03:00",,"1"
"2022-02-07T00:16:32.577+03:00",,"0"
"2022-02-07T01:01:08.739+03:00",,"0"
"2022-02-07T02:01:07.087+03:00",,"0"
"2022-02-07T03:01:07.970+03:00",,"0"
"2022-02-07T05:01:10.488+03:00",,"0"
"2022-02-07T06:01:12.321+03:00",,"0"
"2022-02-07T06:36:12.487+03:00",,"1"
"2022-02-07T06:36:35.095+03:00",,"0"
"2022-02-07T07:01:13.763+03:00",,"0"
"2022-02-07T08:01:14.724+03:00",,"0"
"2022-02-07T08:37:30.407+03:00",,"1"
"2022-02-07T08:37:38.052+03:00",,"0"
"2022-02-07T08:49:40.425+03:00",,"1"
"2022-02-07T08:49:43.127+03:00",,"0"
"2022-02-07T08:49:43.818+03:00",,"1"
"2022-02-07T08:52:52.183+03:00",,"0"
"2022-02-07T08:55:40.169+03:00",,"1"
"2022-02-07T08:55:44.312+03:00",,"0"
"2022-02-07T08:57:14.140+03:00",,"1"
"2022-02-07T08:57:19.023+03:00",,"0"
"2022-02-07T08:57:19.587+03:00",,"1"
"2022-02-07T08:57:23.445+03:00",,"0"
"2022-02-07T09:01:16.042+03:00",,"0"
"2022-02-07T09:21:50.738+03:00",,"1"
"2022-02-07T09:22:58.018+03:00",,"0"
"2022-02-07T10:01:17.387+03:00",,"0"
"2022-02-07T10:47:28.787+03:00",,"1"
"2022-02-07T10:47:48.761+03:00",,"0"
"2022-02-07T10:50:18.530+03:00",,"1"
"2022-02-07T10:50:26.378+03:00",,"0"
"2022-02-07T12:01:20.742+03:00",,"0"
"2022-02-07T12:02:43.920+03:00",,"1"
"2022-02-07T12:04:57.112+03:00",,"0"
"2022-02-07T12:08:41.112+03:00",,"1"
"2022-02-07T12:12:25.889+03:00",,"0"
"2022-02-07T12:12:44.659+03:00",,"1"
"2022-02-07T12:14:32.046+03:00",,"0"
"2022-02-07T12:34:02.951+03:00",,"1"
"2022-02-07T12:34:30.229+03:00",,"0"
"2022-02-07T13:01:22.204+03:00",,"0"
"2022-02-07T13:54:07.245+03:00",,"1"
"2022-02-07T13:54:09.309+03:00",,"0"
"2022-02-07T14:21:46.136+03:00",,"1"
"2022-02-07T14:24:25.850+03:00",,"0"
"2022-02-07T14:27:57.869+03:00",,"1"
"2022-02-07T14:28:01.337+03:00",,"0"
"2022-02-07T15:01:25.401+03:00",,"0"
"2022-02-07T15:52:51.788+03:00",,"1"
"2022-02-07T15:52:54.006+03:00",,"0"
"2022-02-07T16:01:26.543+03:00",,"0"
"2022-02-07T16:15:11.900+03:00",,"1"
"2022-02-07T16:16:24.719+03:00",,"0"
"2022-02-07T16:31:20.329+03:00",,"1"
"2022-02-07T16:31:26.246+03:00",,"0"
"2022-02-07T16:42:18.946+03:00",,"1"
"2022-02-07T16:42:31.780+03:00",,"0"
"2022-02-07T16:44:14.956+03:00",,"1"
"2022-02-07T16:44:23.918+03:00",,"0"
"2022-02-07T17:01:28.524+03:00",,"0"
"2022-02-07T19:01:31.032+03:00",,"0"
"2022-02-07T19:10:06.700+03:00",,"1"
"2022-02-07T19:12:14.658+03:00",,"0"
"2022-02-07T19:21:00.564+03:00",,"1"
"2022-02-07T19:21:07.828+03:00",,"0"
"2022-02-07T19:26:45.207+03:00",,"1"
"2022-02-07T19:27:00.877+03:00",,"0"
"2022-02-07T20:01:33.006+03:00",,"0"
"2022-02-07T20:16:26.145+03:00",,"1"
"2022-02-07T20:16:43.111+03:00",,"0"
"2022-02-07T20:40:24.586+03:00",,"1"
"2022-02-07T20:41:03.375+03:00",,"0"
"2022-02-07T21:01:33.987+03:00",,"0"
"2022-02-07T21:16:29.205+03:00",,"1"
"2022-02-07T21:17:40.993+03:00",,"0"
"2022-02-07T23:01:37.175+03:00",,"0"
"2022-02-08T00:00:17.202+03:00",,"1"
"2022-02-08T00:00:30.932+03:00",,"0"
"2022-02-08T00:01:36.688+03:00",,"0"
"2022-02-08T01:01:40.598+03:00",,"0"
"2022-02-08T01:59:34.648+03:00",,"1"
"2022-02-08T02:01:41.798+03:00",,"0"
"2022-02-08T02:40:40.991+03:00",,"0"
"2022-02-08T02:40:42.197+03:00",,"1"
"2022-02-08T03:00:57.923+03:00",,"0"
"2022-02-08T03:01:42.806+03:00",,"0"
"2022-02-08T04:01:44.380+03:00",,"0"
"2022-02-08T05:01:45.844+03:00",,"0"
"2022-02-08T06:01:47.657+03:00",,"0"
"2022-02-08T06:43:51.370+03:00",,"1"
"2022-02-08T06:44:20.792+03:00",,"0"
"2022-02-08T07:01:49.349+03:00",,"0"
"2022-02-08T07:43:52.180+03:00",,"1"
"2022-02-08T07:46:49.549+03:00",,"0"
"2022-02-08T07:49:21.446+03:00",,"1"
"2022-02-08T07:49:23.685+03:00",,"0"
"2022-02-08T08:01:50.377+03:00",,"0"
"2022-02-08T09:01:51.840+03:00",,"0"
"2022-02-08T10:01:53.624+03:00",,"0"
"2022-02-08T10:39:29.992+03:00",,"1"
"2022-02-08T10:40:56.132+03:00",,"0"
"2022-02-08T11:02:02.350+03:00",,"0"
"2022-02-08T12:01:56.581+03:00",,"0"
"2022-02-08T12:31:07.913+03:00",,"1"
"2022-02-08T12:31:31.875+03:00",,"0"
"2022-02-08T12:58:20.871+03:00",,"1"
"2022-02-08T13:00:05.608+03:00",,"0"
"2022-02-08T13:01:55.609+03:00",,"0"
"2022-02-08T14:01:59.055+03:00",,"0"
"2022-02-08T14:13:01.573+03:00",,"1"
"2022-02-08T14:13:05.788+03:00",,"0"
"2022-02-08T14:15:29.299+03:00",,"1"
"2022-02-08T14:16:06.718+03:00",,"0"
"2022-02-08T14:19:01.523+03:00",,"1"
"2022-02-08T14:25:04.488+03:00",,"0"
"2022-02-08T14:32:24.477+03:00",,"1"
"2022-02-08T14:32:32.050+03:00",,"0"
"2022-02-08T14:32:50.341+03:00",,"1"
"2022-02-08T14:34:30.466+03:00",,"0"
"2022-02-08T15:02:00.500+03:00",,"0"
"2022-02-08T16:02:02.050+03:00",,"0"
"2022-02-08T16:14:09.920+03:00",,"1"
"2022-02-08T16:17:22.314+03:00",,"0"
"2022-02-08T16:48:39.163+03:00",,"1"
"2022-02-08T16:48:40.744+03:00",,"0"
"2022-02-08T17:03:57.769+03:00",,"1"
"2022-02-08T17:05:05.669+03:00",,"0"
"2022-02-08T17:20:37.547+03:00",,"1"
"2022-02-08T17:22:01.325+03:00",,"0"
"2022-02-08T17:22:02.848+03:00",,"1"
"2022-02-08T17:22:06.218+03:00",,"0"
"2022-02-08T17:22:57.876+03:00",,"1"
"2022-02-08T17:23:10.027+03:00",,"0"
"2022-02-08T17:24:52.081+03:00",,"1"
"2022-02-08T17:25:33.760+03:00",,"0"
"2022-02-08T17:28:11.777+03:00",,"1"
"2022-02-08T17:28:18.411+03:00",,"0"
"2022-02-08T18:02:04.769+03:00",,"0"
"2022-02-08T18:13:30.653+03:00",,"1"
"2022-02-08T18:13:34.793+03:00",,"0"
"2022-02-08T18:15:52.262+03:00",,"1"
"2022-02-08T18:17:22.804+03:00",,"0"
"2022-02-08T19:02:05.875+03:00",,"0"
"2022-02-08T19:15:31.518+03:00",,"1"
"2022-02-08T19:15:38.070+03:00",,"0"
"2022-02-08T19:20:10.762+03:00",,"1"
"2022-02-08T19:20:20.005+03:00",,"0"
"2022-02-08T19:23:43.932+03:00",,"1"
"2022-02-08T19:23:59.531+03:00",,"0"
"2022-02-08T19:35:58.048+03:00",,"1"
"2022-02-08T19:35:59.763+03:00",,"0"
"2022-02-08T19:55:17.239+03:00",,"1"
"2022-02-08T19:55:21.540+03:00",,"0"
"2022-02-08T20:02:07.735+03:00",,"0"
"2022-02-08T20:43:08.761+03:00",,"1"
"2022-02-08T20:43:54.209+03:00",,"0"
"2022-02-08T20:46:16.629+03:00",,"1"
"2022-02-08T20:46:26.968+03:00",,"0"
"2022-02-08T21:02:10.172+03:00",,"0"
"2022-02-08T22:02:11.349+03:00",,"0"
"2022-02-08T23:03:30.308+03:00",,"1"
"2022-02-08T23:03:33.556+03:00",,"0"
"2022-02-09T00:02:13.358+03:00",,"0"
"2022-02-09T00:15:45.741+03:00",,"0"
"2022-02-09T01:02:14.522+03:00",,"0"
"2022-02-09T02:02:16.631+03:00",,"0"
"2022-02-09T03:02:17.725+03:00",,"0"
"2022-02-09T04:02:18.246+03:00",,"0"
"2022-02-09T05:02:19.409+03:00",,"0"
"2022-02-09T06:02:20.673+03:00",,"0"
"2022-02-09T06:42:21.416+03:00",,"1"
"2022-02-09T06:43:15.189+03:00",,"0"
"2022-02-09T07:02:21.863+03:00",,"0"
"2022-02-09T08:02:23.599+03:00",,"0"
"2022-02-09T08:48:24.402+03:00",,"1"
"2022-02-09T08:48:29.751+03:00",,"0"
"2022-02-09T08:55:08.912+03:00",,"1"
"2022-02-09T08:55:11.871+03:00",,"0"
"2022-02-09T09:02:24.166+03:00",,"0"
"2022-02-09T09:06:37.614+03:00",,"1"
"2022-02-09T09:08:08.651+03:00",,"0"
"2022-02-09T09:09:24.729+03:00",,"1"
"2022-02-09T09:10:17.367+03:00",,"0"
"2022-02-09T10:02:26.418+03:00",,"0"
"2022-02-09T11:00:24.568+03:00",,"1"
"2022-02-09T11:02:27.423+03:00",,"0"
"2022-02-09T12:02:29.599+03:00",,"0"
"2022-02-09T12:30:34.039+03:00",,"0"
"2022-02-09T12:30:39.968+03:00",,"1"
"2022-02-09T12:51:03.754+03:00",,"1"
"2022-02-09T12:52:38.871+03:00",,"0"
"2022-02-09T12:53:25.639+03:00",,"0"
"2022-02-09T13:02:30.337+03:00",,"0"
"2022-02-09T13:16:14.546+03:00",,"1"
"2022-02-09T13:16:21.277+03:00",,"0"
"2022-02-09T14:02:32.166+03:00",,"0"
"2022-02-09T15:02:32.708+03:00",,"0"
"2022-02-09T15:54:26.328+03:00",,"1"
"2022-02-09T15:56:27.736+03:00",,"0"
"2022-02-09T16:02:34.248+03:00",,"0"
"2022-02-09T17:02:36.176+03:00",,"0"
"2022-02-09T18:02:37.007+03:00",,"0"
"2022-02-09T18:05:20.374+03:00",,"0"
"2022-02-09T18:53:38.620+03:00",,"1"
"2022-02-09T18:54:25.882+03:00",,"0"
"2022-02-09T19:02:38.748+03:00",,"0"
"2022-02-09T19:50:37.108+03:00",,"1"
"2022-02-09T19:50:53.136+03:00",,"0"
"2022-02-09T19:58:33.504+03:00",,"1"
"2022-02-09T19:58:47.037+03:00",,"0"
"2022-02-09T20:02:40.210+03:00",,"0"
"2022-02-09T20:07:47.935+03:00",,"1"
"2022-02-09T20:10:11.904+03:00",,"0"
"2022-02-09T20:16:09.519+03:00",,"1"
"2022-02-09T20:16:16.748+03:00",,"0"
"2022-02-09T20:17:36.518+03:00",,"0"
"2022-02-09T20:27:41.267+03:00",,"1"
"2022-02-09T20:31:00.924+03:00",,"0"
"2022-02-09T21:02:51.805+03:00",,"0"
"2022-02-09T21:12:31.433+03:00",,"1"
"2022-02-09T21:14:09.525+03:00",,"0"
"2022-02-09T21:36:35.086+03:00",,"1"
"2022-02-09T21:37:21.420+03:00",,"0"
"2022-02-09T22:02:42.890+03:00",,"0"
"2022-02-09T23:02:43.797+03:00",,"0"
"2022-02-10T00:02:45.461+03:00",,"0"
"2022-02-10T01:02:46.250+03:00",,"0"
"2022-02-10T02:02:47.495+03:00",,"0"
"2022-02-10T03:02:49.152+03:00",,"0"
"2022-02-10T04:02:50.039+03:00",,"0"
"2022-02-10T05:02:51.204+03:00",,"0"
"2022-02-10T06:02:53.040+03:00",,"0"
"2022-02-10T06:40:50.340+03:00",,"1"
"2022-02-10T06:41:42.356+03:00",,"0"
"2022-02-10T07:02:53.643+03:00",,"0"
"2022-02-10T08:02:54.719+03:00",,"0"
"2022-02-10T08:55:10.923+03:00",,"1"
"2022-02-10T08:55:13.988+03:00",,"0"
"2022-02-10T09:02:56.237+03:00",,"0"
"2022-02-10T09:03:42.721+03:00",,"1"
"2022-02-10T09:03:45.591+03:00",,"0"
"2022-02-10T10:02:57.493+03:00",,"0"
"2022-02-10T11:02:58.617+03:00",,"0"
"2022-02-10T11:49:22.677+03:00",,"1"
"2022-02-10T11:52:05.617+03:00",,"0"
"2022-02-10T11:59:10.040+03:00",,"1"
"2022-02-10T11:59:18.605+03:00",,"0"
"2022-02-10T12:03:00.517+03:00",,"0"
"2022-02-10T12:31:43.550+03:00",,"1"
"2022-02-10T12:31:54.498+03:00",,"0"
"2022-02-10T12:38:08.713+03:00",,"1"
"2022-02-10T12:38:26.259+03:00",,"0"
"2022-02-10T12:42:03.646+03:00",,"1"
"2022-02-10T12:42:17.269+03:00",,"0"
"2022-02-10T12:42:29.717+03:00",,"1"
"2022-02-10T12:43:34.300+03:00",,"0"
"2022-02-10T12:46:25.837+03:00",,"1"
"2022-02-10T12:46:57.853+03:00",,"0"
"2022-02-10T13:03:01.636+03:00",,"0"
"2022-02-10T13:03:32.423+03:00",,"1"
